id,visitors
air_0164b9927d20bcc3_2017-05-21,4.147393790619547
air_0164b9927d20bcc3_2017-05-22,4.791914581589753
air_0164b9927d20bcc3_2017-05-23,5.832895268272832
air_0164b9927d20bcc3_2017-05-24,7.324207745329425
air_0164b9927d20bcc3_2017-05-25,6.383802842733354
air_0164b9927d20bcc3_2017-05-26,8.137807771737545
air_0164b9927d20bcc3_2017-05-27,3.8655868458231475
air_0164b9927d20bcc3_2017-05-28,4.147393790619547
air_0164b9927d20bcc3_2017-05-29,4.791914581589753
air_0164b9927d20bcc3_2017-05-30,5.832895268272832
air_0164b9927d20bcc3_2017-05-31,7.324207745329425
air_0241aa3964b7f861_2017-04-23,10.115030713793244
air_0241aa3964b7f861_2017-04-24,8.010780406862821
air_0241aa3964b7f861_2017-04-25,8.430103496331826
air_0241aa3964b7f861_2017-04-26,9.506228880690397
air_0241aa3964b7f861_2017-04-27,3.4852253119975947
air_0241aa3964b7f861_2017-04-28,6.046521872182064
air_0241aa3964b7f861_2017-04-29,10.701350301736678
air_0241aa3964b7f861_2017-04-30,9.956090961553434
air_0241aa3964b7f861_2017-05-01,7.411663435313119
air_0241aa3964b7f861_2017-05-02,8.056616416284726
air_0241aa3964b7f861_2017-05-03,16.40407918410239
air_0241aa3964b7f861_2017-05-04,2.081189893753552
air_0241aa3964b7f861_2017-05-05,6.47274488112329
air_0241aa3964b7f861_2017-05-06,11.398000993267107
air_0241aa3964b7f861_2017-05-07,9.791542137380262
air_0241aa3964b7f861_2017-05-08,7.411663435313119
air_0241aa3964b7f861_2017-05-09,8.056616416284726
air_0241aa3964b7f861_2017-05-10,9.819400247199678
air_0241aa3964b7f861_2017-05-11,3.3375300089018856
air_0241aa3964b7f861_2017-05-12,6.344379409941309
air_0241aa3964b7f861_2017-05-13,11.398000993267107
air_0241aa3964b7f861_2017-05-14,9.791542137380262
air_0241aa3964b7f861_2017-05-15,7.517040022940355
air_0241aa3964b7f861_2017-05-16,8.056616416284726
air_0241aa3964b7f861_2017-05-17,9.15390292690872
air_0241aa3964b7f861_2017-05-18,3.3375300089018856
air_0241aa3964b7f861_2017-05-19,6.344379409941309
air_0241aa3964b7f861_2017-05-20,11.398000993267107
air_0241aa3964b7f861_2017-05-21,9.791542137380262
air_0241aa3964b7f861_2017-05-22,7.517040022940355
air_0241aa3964b7f861_2017-05-23,8.17707702321658
air_0241aa3964b7f861_2017-05-24,9.15390292690872
air_0241aa3964b7f861_2017-05-25,3.3375300089018856
air_0241aa3964b7f861_2017-05-26,6.344379409941309
air_0241aa3964b7f861_2017-05-27,11.398000993267107
air_0241aa3964b7f861_2017-05-28,9.791542137380262
air_0241aa3964b7f861_2017-05-29,7.517040022940355
air_0241aa3964b7f861_2017-05-30,8.17707702321658
air_0241aa3964b7f861_2017-05-31,9.15390292690872
air_0328696196e46f18_2017-04-23,8.098809583104655
air_0328696196e46f18_2017-04-24,4.892932804709271
air_0328696196e46f18_2017-04-25,7.403774834853033
air_0328696196e46f18_2017-04-26,8.857464136201106
air_0328696196e46f18_2017-04-27,8.980596374353548
air_0328696196e46f18_2017-04-28,9.22174870289895
air_0328696196e46f18_2017-04-29,7.012282558927215
air_0328696196e46f18_2017-04-30,8.098809583104655
air_0328696196e46f18_2017-05-01,5.137685668605615
air_0328696196e46f18_2017-05-02,7.186899536112607
air_0328696196e46f18_2017-05-03,11.219368622583024
air_0328696196e46f18_2017-05-04,11.82028649096915
air_0328696196e46f18_2017-05-05,9.046331867633564
air_0328696196e46f18_2017-05-06,7.166455476749972
air_0328696196e46f18_2017-05-07,8.306751406431172
air_0328696196e46f18_2017-05-08,5.137685668605615
air_0328696196e46f18_2017-05-09,7.186899536112607
air_0328696196e46f18_2017-05-10,8.773575637146386
air_0328696196e46f18_2017-05-11,8.892682267938385
air_0328696196e46f18_2017-05-12,8.66104819044988
air_0328696196e46f18_2017-05-13,7.166455476749972
air_0328696196e46f18_2017-05-14,8.306751406431172
air_0328696196e46f18_2017-05-15,5.137685668605615
air_0328696196e46f18_2017-05-16,7.186899536112607
air_0328696196e46f18_2017-05-17,8.773575637146386
air_0328696196e46f18_2017-05-18,8.892682267938385
air_0328696196e46f18_2017-05-19,8.66104819044988
air_0328696196e46f18_2017-05-20,7.166455476749972
air_0328696196e46f18_2017-05-21,8.306751406431172
air_0328696196e46f18_2017-05-22,5.137685668605615
air_0328696196e46f18_2017-05-23,7.186899536112607
air_0328696196e46f18_2017-05-24,8.773575637146386
air_0328696196e46f18_2017-05-25,8.892682267938385
air_0328696196e46f18_2017-05-26,8.66104819044988
air_0328696196e46f18_2017-05-27,7.166455476749972
air_0328696196e46f18_2017-05-28,8.306751406431172
air_0328696196e46f18_2017-05-29,5.137685668605615
air_0328696196e46f18_2017-05-30,7.186899536112607
air_0328696196e46f18_2017-05-31,8.773575637146386
air_034a3d5b40d5b1b1_2017-04-23,29.241791532019416
air_034a3d5b40d5b1b1_2017-04-24,15.362544472254173
air_034a3d5b40d5b1b1_2017-04-25,13.880519704335969
air_034a3d5b40d5b1b1_2017-04-26,19.161946354802584
air_034a3d5b40d5b1b1_2017-04-27,13.736462137720128
air_034a3d5b40d5b1b1_2017-04-28,21.36372139384465
air_034a3d5b40d5b1b1_2017-04-29,30.05462179948332
air_034a3d5b40d5b1b1_2017-04-30,29.241791532019416
air_034a3d5b40d5b1b1_2017-05-01,16.12664271706479
air_034a3d5b40d5b1b1_2017-05-02,14.380537148344128
air_034a3d5b40d5b1b1_2017-05-03,13.703559420540548
air_034a3d5b40d5b1b1_2017-05-04,15.252339113271905
air_034a3d5b40d5b1b1_2017-05-05,25.307729458984348
air_034a3d5b40d5b1b1_2017-05-06,28.803025204328478
air_034a3d5b40d5b1b1_2017-05-07,29.50771267709888
air_034a3d5b40d5b1b1_2017-05-08,16.12664271706479
air_034a3d5b40d5b1b1_2017-05-09,14.380537148344128
air_034a3d5b40d5b1b1_2017-05-10,19.768501110014466
air_034a3d5b40d5b1b1_2017-05-11,13.554170583180573
air_034a3d5b40d5b1b1_2017-05-12,21.633430343289497
air_034a3d5b40d5b1b1_2017-05-13,28.636635994339567
air_034a3d5b40d5b1b1_2017-05-14,29.50771267709888
air_034a3d5b40d5b1b1_2017-05-15,16.12664271706479
air_034a3d5b40d5b1b1_2017-05-16,14.380537148344128
air_034a3d5b40d5b1b1_2017-05-17,19.768501110014466
air_034a3d5b40d5b1b1_2017-05-18,13.554170583180573
air_034a3d5b40d5b1b1_2017-05-19,21.633430343289497
air_034a3d5b40d5b1b1_2017-05-20,28.636635994339567
air_034a3d5b40d5b1b1_2017-05-21,29.50771267709888
air_034a3d5b40d5b1b1_2017-05-22,16.12664271706479
air_034a3d5b40d5b1b1_2017-05-23,14.380537148344128
air_034a3d5b40d5b1b1_2017-05-24,19.768501110014466
air_034a3d5b40d5b1b1_2017-05-25,13.554170583180573
air_034a3d5b40d5b1b1_2017-05-26,21.813815360898374
air_034a3d5b40d5b1b1_2017-05-27,28.636635994339567
air_034a3d5b40d5b1b1_2017-05-28,29.50771267709888
air_034a3d5b40d5b1b1_2017-05-29,16.12664271706479
air_034a3d5b40d5b1b1_2017-05-30,14.380537148344128
air_034a3d5b40d5b1b1_2017-05-31,19.768501110014466
air_036d4f1ee7285390_2017-04-23,23.459393878763883
air_036d4f1ee7285390_2017-04-24,15.193475143338535
air_036d4f1ee7285390_2017-04-25,21.259847976784425
air_036d4f1ee7285390_2017-04-26,27.354248332159308
air_036d4f1ee7285390_2017-04-27,16.04458805342714
air_036d4f1ee7285390_2017-04-28,19.13891855515535
air_036d4f1ee7285390_2017-04-29,17.987997798712247
air_036d4f1ee7285390_2017-04-30,23.459393878763883
air_036d4f1ee7285390_2017-05-01,16.67493581434545
air_036d4f1ee7285390_2017-05-02,23.407052811172562
air_036d4f1ee7285390_2017-05-03,26.056026417900082
air_036d4f1ee7285390_2017-05-04,20.558141743948195
air_036d4f1ee7285390_2017-05-05,14.154593634243557
air_036d4f1ee7285390_2017-05-06,22.799883225821503
air_036d4f1ee7285390_2017-05-07,23.097411876842777
air_036d4f1ee7285390_2017-05-08,16.67493581434545
air_036d4f1ee7285390_2017-05-09,23.407052811172562
air_036d4f1ee7285390_2017-05-10,25.863803110158024
air_036d4f1ee7285390_2017-05-11,16.941896796784306
air_036d4f1ee7285390_2017-05-12,21.05434692638851
air_036d4f1ee7285390_2017-05-13,22.799883225821503
air_036d4f1ee7285390_2017-05-14,23.097411876842777
air_036d4f1ee7285390_2017-05-15,16.67493581434545
air_036d4f1ee7285390_2017-05-16,23.407052811172562
air_036d4f1ee7285390_2017-05-17,25.863803110158024
air_036d4f1ee7285390_2017-05-18,16.941896796784306
air_036d4f1ee7285390_2017-05-19,21.05434692638851
air_036d4f1ee7285390_2017-05-20,22.799883225821503
air_036d4f1ee7285390_2017-05-21,23.097411876842777
air_036d4f1ee7285390_2017-05-22,16.67493581434545
air_036d4f1ee7285390_2017-05-23,23.407052811172562
air_036d4f1ee7285390_2017-05-24,25.863803110158024
air_036d4f1ee7285390_2017-05-25,16.941896796784306
air_036d4f1ee7285390_2017-05-26,21.05434692638851
air_036d4f1ee7285390_2017-05-27,22.799883225821503
air_036d4f1ee7285390_2017-05-28,23.097411876842777
air_036d4f1ee7285390_2017-05-29,16.67493581434545
air_036d4f1ee7285390_2017-05-30,23.407052811172562
air_036d4f1ee7285390_2017-05-31,25.863803110158024
air_0382c794b73b51ad_2017-04-23,36.514091220141744
air_0382c794b73b51ad_2017-04-24,24.928783766236688
air_0382c794b73b51ad_2017-04-25,25.305044957803663
air_0382c794b73b51ad_2017-04-26,21.041751532506318
air_0382c794b73b51ad_2017-04-27,24.880458310588335
air_0382c794b73b51ad_2017-04-28,26.13884656538134
air_0382c794b73b51ad_2017-04-29,38.671560536448595
air_0382c794b73b51ad_2017-04-30,36.514091220141744
air_0382c794b73b51ad_2017-05-01,24.59891184749175
air_0382c794b73b51ad_2017-05-02,25.740208965712974
air_0382c794b73b51ad_2017-05-03,22.134381392533037
air_0382c794b73b51ad_2017-05-04,31.278832293504404
air_0382c794b73b51ad_2017-05-05,26.471803764783374
air_0382c794b73b51ad_2017-05-06,34.525824928338984
air_0382c794b73b51ad_2017-05-07,34.99789146303902
air_0382c794b73b51ad_2017-05-08,24.59891184749175
air_0382c794b73b51ad_2017-05-09,25.740208965712974
air_0382c794b73b51ad_2017-05-10,20.05370216505338
air_0382c794b73b51ad_2017-05-11,25.423155751766316
air_0382c794b73b51ad_2017-05-12,25.98144843534861
air_0382c794b73b51ad_2017-05-13,34.525824928338984
air_0382c794b73b51ad_2017-05-14,34.99789146303902
air_0382c794b73b51ad_2017-05-15,24.924299824373627
air_0382c794b73b51ad_2017-05-16,25.740208965712974
air_0382c794b73b51ad_2017-05-17,20.05370216505338
air_0382c794b73b51ad_2017-05-18,25.423155751766316
air_0382c794b73b51ad_2017-05-19,25.98144843534861
air_0382c794b73b51ad_2017-05-20,34.171446365821595
air_0382c794b73b51ad_2017-05-21,34.99789146303902
air_0382c794b73b51ad_2017-05-22,24.924299824373627
air_0382c794b73b51ad_2017-05-23,25.740208965712974
air_0382c794b73b51ad_2017-05-24,20.05370216505338
air_0382c794b73b51ad_2017-05-25,25.423155751766316
air_0382c794b73b51ad_2017-05-26,25.98144843534861
air_0382c794b73b51ad_2017-05-27,33.68478394070047
air_0382c794b73b51ad_2017-05-28,34.99789146303902
air_0382c794b73b51ad_2017-05-29,24.924299824373627
air_0382c794b73b51ad_2017-05-30,25.740208965712974
air_0382c794b73b51ad_2017-05-31,20.05370216505338
air_03963426c9312048_2017-04-23,11.45883754841405
air_03963426c9312048_2017-04-24,21.00621654983938
air_03963426c9312048_2017-04-25,19.63836365031354
air_03963426c9312048_2017-04-26,28.745566586612092
air_03963426c9312048_2017-04-27,15.101611577006953
air_03963426c9312048_2017-04-28,65.13348357127117
air_03963426c9312048_2017-04-29,55.40302405229277
air_03963426c9312048_2017-04-30,11.45883754841405
air_03963426c9312048_2017-05-01,28.101147425539985
air_03963426c9312048_2017-05-02,23.741256004182212
air_03963426c9312048_2017-05-03,16.158487778053214
air_03963426c9312048_2017-05-04,20.044999670488096
air_03963426c9312048_2017-05-05,54.8528506437074
air_03963426c9312048_2017-05-06,51.34617424463865
air_03963426c9312048_2017-05-07,11.445879737214991
air_03963426c9312048_2017-05-08,23.801731590141642
air_03963426c9312048_2017-05-09,19.585070079002136
air_03963426c9312048_2017-05-10,22.094889805847966
air_03963426c9312048_2017-05-11,22.145489298486098
air_03963426c9312048_2017-05-12,63.82076216625428
air_03963426c9312048_2017-05-13,55.17442794975403
air_03963426c9312048_2017-05-14,12.025759673868494
air_03963426c9312048_2017-05-15,19.843750793844368
air_03963426c9312048_2017-05-16,19.585070079002136
air_03963426c9312048_2017-05-17,22.094889805847966
air_03963426c9312048_2017-05-18,22.145489298486098
air_03963426c9312048_2017-05-19,64.87744996318796
air_03963426c9312048_2017-05-20,55.17442794975403
air_03963426c9312048_2017-05-21,12.025759673868494
air_03963426c9312048_2017-05-22,21.525791350678936
air_03963426c9312048_2017-05-23,19.585070079002136
air_03963426c9312048_2017-05-24,22.094889805847966
air_03963426c9312048_2017-05-25,22.145489298486098
air_03963426c9312048_2017-05-26,66.19793448887789
air_03963426c9312048_2017-05-27,55.17442794975403
air_03963426c9312048_2017-05-28,12.025759673868494
air_03963426c9312048_2017-05-29,21.525791350678936
air_03963426c9312048_2017-05-30,19.585070079002136
air_03963426c9312048_2017-05-31,22.094889805847966
air_04341b588bde96cd_2017-04-23,38.950177268483614
air_04341b588bde96cd_2017-04-24,32.40254372451926
air_04341b588bde96cd_2017-04-25,26.59025863609706
air_04341b588bde96cd_2017-04-26,27.335653126912156
air_04341b588bde96cd_2017-04-27,22.99483367818291
air_04341b588bde96cd_2017-04-28,43.05283908767176
air_04341b588bde96cd_2017-04-29,45.04421929122353
air_04341b588bde96cd_2017-04-30,38.950177268483614
air_04341b588bde96cd_2017-05-01,32.27979209177376
air_04341b588bde96cd_2017-05-02,26.872059022624725
air_04341b588bde96cd_2017-05-03,38.7876062417946
air_04341b588bde96cd_2017-05-04,30.808833238682265
air_04341b588bde96cd_2017-05-05,35.43901633180463
air_04341b588bde96cd_2017-05-06,45.70200266935127
air_04341b588bde96cd_2017-05-07,37.15625232946937
air_04341b588bde96cd_2017-05-08,32.56162986249757
air_04341b588bde96cd_2017-05-09,26.872059022624725
air_04341b588bde96cd_2017-05-10,27.501316856116453
air_04341b588bde96cd_2017-05-11,23.21723851755457
air_04341b588bde96cd_2017-05-12,39.9466840633941
air_04341b588bde96cd_2017-05-13,45.70200266935127
air_04341b588bde96cd_2017-05-14,37.46599573212387
air_04341b588bde96cd_2017-05-15,32.56162986249757
air_04341b588bde96cd_2017-05-16,26.872059022624725
air_04341b588bde96cd_2017-05-17,27.811444810920563
air_04341b588bde96cd_2017-05-18,23.21723851755457
air_04341b588bde96cd_2017-05-19,39.946684063394095
air_04341b588bde96cd_2017-05-20,45.70200266935127
air_04341b588bde96cd_2017-05-21,37.46599573212387
air_04341b588bde96cd_2017-05-22,32.56162986249757
air_04341b588bde96cd_2017-05-23,26.872059022624725
air_04341b588bde96cd_2017-05-24,27.811444810920563
air_04341b588bde96cd_2017-05-25,23.21723851755457
air_04341b588bde96cd_2017-05-26,39.946684063394095
air_04341b588bde96cd_2017-05-27,45.70200266935127
air_04341b588bde96cd_2017-05-28,37.46599573212387
air_04341b588bde96cd_2017-05-29,32.56162986249757
air_04341b588bde96cd_2017-05-30,26.872059022624725
air_04341b588bde96cd_2017-05-31,27.811444810920563
air_049f6d5b402a31b2_2017-04-23,4.1950353590067495
air_049f6d5b402a31b2_2017-04-24,9.97733731980763
air_049f6d5b402a31b2_2017-04-25,8.393526563347837
air_049f6d5b402a31b2_2017-04-26,10.956938267125206
air_049f6d5b402a31b2_2017-04-27,9.661336558862981
air_049f6d5b402a31b2_2017-04-28,14.604436652893279
air_049f6d5b402a31b2_2017-04-29,19.52166003625618
air_049f6d5b402a31b2_2017-04-30,4.195035359006751
air_049f6d5b402a31b2_2017-05-01,9.75661032953968
air_049f6d5b402a31b2_2017-05-02,8.565871637208069
air_049f6d5b402a31b2_2017-05-03,15.553417019683446
air_049f6d5b402a31b2_2017-05-04,13.649867416094734
air_049f6d5b402a31b2_2017-05-05,15.690514205238435
air_049f6d5b402a31b2_2017-05-06,21.038987688726653
air_049f6d5b402a31b2_2017-05-07,4.176628380250726
air_049f6d5b402a31b2_2017-05-08,9.75661032953968
air_049f6d5b402a31b2_2017-05-09,8.565871637208069
air_049f6d5b402a31b2_2017-05-10,11.27513517919283
air_049f6d5b402a31b2_2017-05-11,9.97392851466877
air_049f6d5b402a31b2_2017-05-12,14.173859400380614
air_049f6d5b402a31b2_2017-05-13,21.038987688726653
air_049f6d5b402a31b2_2017-05-14,4.320072790732611
air_049f6d5b402a31b2_2017-05-15,9.75661032953968
air_049f6d5b402a31b2_2017-05-16,8.565871637208069
air_049f6d5b402a31b2_2017-05-17,11.27513517919283
air_049f6d5b402a31b2_2017-05-18,9.97392851466877
air_049f6d5b402a31b2_2017-05-19,14.173859400380614
air_049f6d5b402a31b2_2017-05-20,21.038987688726653
air_049f6d5b402a31b2_2017-05-21,4.320072790732611
air_049f6d5b402a31b2_2017-05-22,9.75661032953968
air_049f6d5b402a31b2_2017-05-23,8.166139983396832
air_049f6d5b402a31b2_2017-05-24,10.801353027660452
air_049f6d5b402a31b2_2017-05-25,9.522141796026622
air_049f6d5b402a31b2_2017-05-26,14.173859400380614
air_049f6d5b402a31b2_2017-05-27,21.038987688726653
air_049f6d5b402a31b2_2017-05-28,4.320072790732611
air_049f6d5b402a31b2_2017-05-29,9.75661032953968
air_049f6d5b402a31b2_2017-05-30,8.166139983396832
air_049f6d5b402a31b2_2017-05-31,10.801353027660452
air_04cae7c1bc9b2a0b_2017-04-23,20.381931725673553
air_04cae7c1bc9b2a0b_2017-04-24,8.915234201289927
air_04cae7c1bc9b2a0b_2017-04-25,17.511377679347166
air_04cae7c1bc9b2a0b_2017-04-26,14.453794294910331
air_04cae7c1bc9b2a0b_2017-04-27,13.181103311440657
air_04cae7c1bc9b2a0b_2017-04-28,23.283973502662924
air_04cae7c1bc9b2a0b_2017-04-29,29.37911292031933
air_04cae7c1bc9b2a0b_2017-04-30,18.442582183329936
air_04cae7c1bc9b2a0b_2017-05-01,9.334909146881616
air_04cae7c1bc9b2a0b_2017-05-02,13.576890032410438
air_04cae7c1bc9b2a0b_2017-05-03,20.432745584444334
air_04cae7c1bc9b2a0b_2017-05-04,29.633131740430613
air_04cae7c1bc9b2a0b_2017-05-05,35.07715042240429
air_04cae7c1bc9b2a0b_2017-05-06,31.159236420851858
air_04cae7c1bc9b2a0b_2017-05-07,18.849787941151355
air_04cae7c1bc9b2a0b_2017-05-08,9.235776684514164
air_04cae7c1bc9b2a0b_2017-05-09,14.072959073134898
air_04cae7c1bc9b2a0b_2017-05-10,15.788374834672982
air_04cae7c1bc9b2a0b_2017-05-11,13.881284425768794
air_04cae7c1bc9b2a0b_2017-05-12,24.431841793605244
air_04cae7c1bc9b2a0b_2017-05-13,31.423644439461192
air_04cae7c1bc9b2a0b_2017-05-14,18.849787941151355
air_04cae7c1bc9b2a0b_2017-05-15,9.235776684514164
air_04cae7c1bc9b2a0b_2017-05-16,14.072959073134902
air_04cae7c1bc9b2a0b_2017-05-17,15.788374834672982
air_04cae7c1bc9b2a0b_2017-05-18,13.881284425768799
air_04cae7c1bc9b2a0b_2017-05-19,24.431841793605244
air_04cae7c1bc9b2a0b_2017-05-20,33.35634462598443
air_04cae7c1bc9b2a0b_2017-05-21,18.849787941151355
air_04cae7c1bc9b2a0b_2017-05-22,9.235776684514164
air_04cae7c1bc9b2a0b_2017-05-23,14.072959073134902
air_04cae7c1bc9b2a0b_2017-05-24,15.788374834672982
air_04cae7c1bc9b2a0b_2017-05-25,13.881284425768799
air_04cae7c1bc9b2a0b_2017-05-26,24.431841793605244
air_04cae7c1bc9b2a0b_2017-05-27,31.423644439461192
air_04cae7c1bc9b2a0b_2017-05-28,18.849787941151355
air_04cae7c1bc9b2a0b_2017-05-29,9.235776684514164
air_04cae7c1bc9b2a0b_2017-05-30,14.072959073134902
air_04cae7c1bc9b2a0b_2017-05-31,15.788374834672982
air_0585011fa179bcce_2017-04-23,4.436673399972497
air_0585011fa179bcce_2017-04-24,4.458177245961777
air_0585011fa179bcce_2017-04-25,3.5548732995520593
air_0585011fa179bcce_2017-04-26,4.815819434829978
air_0585011fa179bcce_2017-04-27,5.815839047977448
air_0585011fa179bcce_2017-04-28,4.744613152065874
air_0585011fa179bcce_2017-04-29,7.584163900407264
air_0585011fa179bcce_2017-04-30,4.436673399972497
air_0585011fa179bcce_2017-05-01,4.437261059831745
air_0585011fa179bcce_2017-05-02,3.8051348368423956
air_0585011fa179bcce_2017-05-03,5.8248709465951976
air_0585011fa179bcce_2017-05-04,6.175568392583814
air_0585011fa179bcce_2017-05-05,7.2875260387249305
air_0585011fa179bcce_2017-05-06,7.352568210356143
air_0585011fa179bcce_2017-05-07,4.378654305910627
air_0585011fa179bcce_2017-05-08,4.437261059831745
air_0585011fa179bcce_2017-05-09,3.8051348368423956
air_0585011fa179bcce_2017-05-10,4.977263525715783
air_0585011fa179bcce_2017-05-11,5.78629523245404
air_0585011fa179bcce_2017-05-12,4.98246718648104
air_0585011fa179bcce_2017-05-13,7.352568210356143
air_0585011fa179bcce_2017-05-14,4.378654305910627
air_0585011fa179bcce_2017-05-15,4.437261059831745
air_0585011fa179bcce_2017-05-16,3.8051348368423956
air_0585011fa179bcce_2017-05-17,4.977263525715783
air_0585011fa179bcce_2017-05-18,5.78629523245404
air_0585011fa179bcce_2017-05-19,4.98246718648104
air_0585011fa179bcce_2017-05-20,7.352568210356143
air_0585011fa179bcce_2017-05-21,4.378654305910627
air_0585011fa179bcce_2017-05-22,4.437261059831745
air_0585011fa179bcce_2017-05-23,3.8051348368423956
air_0585011fa179bcce_2017-05-24,4.977263525715783
air_0585011fa179bcce_2017-05-25,5.78629523245404
air_0585011fa179bcce_2017-05-26,4.98246718648104
air_0585011fa179bcce_2017-05-27,7.352568210356143
air_0585011fa179bcce_2017-05-28,4.378654305910627
air_0585011fa179bcce_2017-05-29,4.437261059831745
air_0585011fa179bcce_2017-05-30,3.8051348368423956
air_0585011fa179bcce_2017-05-31,5.077661632564223
air_05c325d315cc17f5_2017-04-23,31.74679645365286
air_05c325d315cc17f5_2017-04-24,22.968064462699513
air_05c325d315cc17f5_2017-04-25,22.298525834241673
air_05c325d315cc17f5_2017-04-26,23.114886714622664
air_05c325d315cc17f5_2017-04-27,22.704980058279233
air_05c325d315cc17f5_2017-04-28,24.887833286076706
air_05c325d315cc17f5_2017-04-29,33.92744055887669
air_05c325d315cc17f5_2017-04-30,31.151365955293883
air_05c325d315cc17f5_2017-05-01,22.604000215918603
air_05c325d315cc17f5_2017-05-02,22.095372261798637
air_05c325d315cc17f5_2017-05-03,28.676018609367073
air_05c325d315cc17f5_2017-05-04,30.701342557770243
air_05c325d315cc17f5_2017-05-05,31.083559574130234
air_05c325d315cc17f5_2017-05-06,32.55873893357574
air_05c325d315cc17f5_2017-05-07,30.115848577781122
air_05c325d315cc17f5_2017-05-08,22.604000215918603
air_05c325d315cc17f5_2017-05-09,22.095372261798637
air_05c325d315cc17f5_2017-05-10,23.288660928725584
air_05c325d315cc17f5_2017-05-11,22.483982082632867
air_05c325d315cc17f5_2017-05-12,24.719480019299333
air_05c325d315cc17f5_2017-05-13,32.55873893357574
air_05c325d315cc17f5_2017-05-14,30.115848577781122
air_05c325d315cc17f5_2017-05-15,22.604000215918603
air_05c325d315cc17f5_2017-05-16,22.095372261798637
air_05c325d315cc17f5_2017-05-17,23.288660928725584
air_05c325d315cc17f5_2017-05-18,22.209241393429622
